"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"1320 Hampton St S #25, Oakville, ON L6H 2S6","L6H2S6","Oakville","ON","875000","4","3","","","","","https://zillow.com/homedetails/1320-Hampton-St-S-25-Oakville-ON-L6H-2S6/2068565168_zpid/","43.47575","-79.68785","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/a8c7c433ab7e629b39267f848eb754ab-p_e.jpg"
"283 Jennings Cres, Oakville, ON L6L 1W3","L6L1W3","Oakville","ON","3480000","5","5","3269","1064.55","9147.6","sqft","https://zillow.com/homedetails/283-Jennings-Cres-Oakville-ON-L6L-1W3/448959338_zpid/","43.40059","-79.71572","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/0c836bcdde0cc7e3568491004cb90616-p_e.jpg"
"312 Slade Cres, Oakville, ON L6K 3R4","L6K3R4","Oakville","ON","2080000","6","5","","","6553.1","sqft","https://zillow.com/homedetails/312-Slade-Cres-Oakville-ON-L6K-3R4/2071857692_zpid/","43.43759","-79.6874","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b9fc4db0bf7391cb75b3f7be8d7e05e8-p_e.jpg"
"299 Hickory Cir, Oakville, ON L6H 4V3","L6H4V3","Oakville","ON","1739900","5","4","","","5818.7865","sqft","https://zillow.com/homedetails/299-Hickory-Cir-Oakville-ON-L6H-4V3/448139690_zpid/","43.480103","-79.70822","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a6a4761b5a279ce1e30f7ae760a6be8c-p_e.jpg"
"247 Trafalgar Rd, Oakville, ON L6J 3H1","L6J3H1","Oakville","ON","1998000","2","2","","","7943","sqft","https://zillow.com/homedetails/247-Trafalgar-Rd-Oakville-ON-L6J-3H1/447924922_zpid/","43.450794","-79.67183","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e46290e808cf6a7570d03000a895f6c8-p_e.jpg"
"2375 Bronte Rd #311, Oakville, ON L6M 1P5","L6M1P5","Oakville","ON","769900","2","2","952","808.72","","","https://zillow.com/homedetails/2375-Bronte-Rd-311-Oakville-ON-L6M-1P5/2054547185_zpid/","43.431255","-79.772026","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/9a8d22959af99a2016bf95a011503d98-p_e.jpg"
"1385 Arrowhead Rd, Oakville, ON L6H 7P7","L6H7P7","Oakville","ON","2799000","5","5","","","0.2779731818181818","acres","https://zillow.com/homedetails/1385-Arrowhead-Rd-Oakville-ON-L6H-7P7/2063855327_zpid/","43.49731","-79.69964","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f676f14b117154a3ccee1a3c4a97bebd-p_e.jpg"
"244 Ellen Davidson Dr, Oakville, ON L6M 0V2","L6M0V2","Oakville","ON","1128800","4","4","1800","627.11","1204.895","sqft","https://zillow.com/homedetails/244-Ellen-Davidson-Dr-Oakville-ON-L6M-0V2/2081814024_zpid/","43.47449","-79.737206","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/520b50a482a6d2583c0d0a09e04222fa-p_e.jpg"
"26 Miller Rd, Oakville, ON L6H 1J6","L6H1J6","Oakville","ON","1349800","4","3","","","7039","sqft","https://zillow.com/homedetails/26-Miller-Rd-Oakville-ON-L6H-1J6/443912773_zpid/","43.462463","-79.70777","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/174b1d916d15e2a77487478f1ae3946b-p_e.jpg"
"2280 Baronwood Dr #1, Oakville, ON L6M 4Z7","L6M4Z7","Oakville","ON","1049900","3","4","1902","552","3422.92","sqft","https://zillow.com/homedetails/2280-Baronwood-Dr-1-Oakville-ON-L6M-4Z7/449354697_zpid/","43.43068","-79.76698","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/f85bb8f4dad8277e38c504bb46565e59-p_e.jpg"
"241 Sunrise Cres, Oakville, ON L6L 3L4","L6L3L4","Oakville","ON","1899000","4","2","2004","947.6","7380","sqft","https://zillow.com/homedetails/241-Sunrise-Cres-Oakville-ON-L6L-3L4/2055872948_zpid/","43.403427","-79.71072","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/0de99a0ebcb77df3789ae0987b7e200f-p_e.jpg"
"2439 Montagne Ave, Oakville, ON L6M 0J5","L6M0J5","Oakville","ON","1199900","3","3","1845","650.35","2269.9352","sqft","https://zillow.com/homedetails/2439-Montagne-Ave-Oakville-ON-L6M-0J5/449356522_zpid/","43.43353","-79.76838","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/750b3f6a91444c97d3e964c544b1fec5-p_e.jpg"
"2872 Garnethill Way, Oakville, ON L6M 5E8","L6M5E8","Oakville","ON","1029000","3","3","1550","663.87","1821.2562","sqft","https://zillow.com/homedetails/2872-Garnethill-Way-Oakville-ON-L6M-5E8/2077860834_zpid/","43.42799","-79.764","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/5ca224771f49fb53f223b42bc677133d-p_e.jpg"
"212 Watson Ave, Oakville, ON L6J 3T4","L6J3T4","Oakville","ON","4600000","5","5","","","7200","sqft","https://zillow.com/homedetails/212-Watson-Ave-Oakville-ON-L6J-3T4/448660674_zpid/","43.45068","-79.66377","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1d6ebdab32ae4cd660bd35983c3a7f34-p_e.jpg"
"1203 Willowbrook Dr, Oakville, ON L6L 2J9","L6L2J9","Oakville","ON","1739000","4","2","","","0.32","sqft","https://zillow.com/homedetails/1203-Willowbrook-Dr-Oakville-ON-L6L-2J9/2062798544_zpid/","43.420715","-79.697945","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/34a4349bb1f39b93c8e3abac81015f4d-p_e.jpg"
"1259 Glenashton Dr, Oakville, ON L6H 5M3","L6H5M3","Oakville","ON","2280000","5","4","","","6697.9227","sqft","https://zillow.com/homedetails/1259-Glenashton-Dr-Oakville-ON-L6H-5M3/350498250_zpid/","43.49132","-79.69365","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/42548490325336d81b4aab2683f38576-p_e.jpg"
"1400 Cobbler Ln, Oakville, ON L6M 3C1","L6M3C1","Oakville","ON","1199000","3","2","","","7312.5832","sqft","https://zillow.com/homedetails/1400-Cobbler-Ln-Oakville-ON-L6M-3C1/2055264158_zpid/","43.42981","-79.74391","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e26d01876912426824fe700b103b23f5-p_e.jpg"
"2557 Kate Cmn, Oakville, ON L6L 0E9","L6L0E9","Oakville","ON","3599000","4","5","","","5729.9618","sqft","https://zillow.com/homedetails/2557-Kate-Cmn-Oakville-ON-L6L-0E9/2071834307_zpid/","43.39508","-79.7202","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/2f066eb2f8d1b8543b37b443f543f030-p_e.jpg"
"70 Navy St, Oakville, ON L6J 2Y9","L6J2Y9","Oakville","ON","6285000","3","4","","","6302.9289","sqft","https://zillow.com/homedetails/70-Navy-St-Oakville-ON-L6J-2Y9/443954146_zpid/","43.443253","-79.66891","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e6cc89aecf356d751e00204dba045186-p_e.jpg"
"1516 Pembroke Dr, Oakville, ON L6H 1V9","L6H1V9","Oakville","ON","3889000","5","5","","","9900","sqft","https://zillow.com/homedetails/1516-Pembroke-Dr-Oakville-ON-L6H-1V9/444386923_zpid/","43.462788","-79.71315","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fee0883332deb1d05607f7b2a076d148-p_e.jpg"
"1055 Lindsay Dr, Oakville, ON L6M 3B6","L6M3B6","Oakville","ON","1099900","3","3","2120","518.82","2383.7913","sqft","https://zillow.com/homedetails/1055-Lindsay-Dr-Oakville-ON-L6M-3B6/2063934992_zpid/","43.44555","-79.70649","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/8cbc9aca1909087a07dcf64262d83576-p_e.jpg"
"1278 Cottonwood Cres, Oakville, ON L6M 2W7","L6M2W7","Oakville","ON","1359000","4","4","","","3043.9404","sqft","https://zillow.com/homedetails/1278-Cottonwood-Cres-Oakville-ON-L6M-2W7/448881704_zpid/","43.433556","-79.73025","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/2bf2f0570f7268ddf1fac94d30aacdf2-p_e.jpg"
"3113 Watercliffe Ct, Oakville, ON L6M 0K7","L6M0K7","Oakville","ON","1875000","3","3","","","3262.44","sqft","https://zillow.com/homedetails/3113-Watercliffe-Ct-Oakville-ON-L6M-0K7/2063780659_zpid/","43.426704","-79.7748","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/0c4ff76e232dd7d3b6b5f2eaf9607183-p_e.jpg"
"2055 Lakeshore Rd E, Oakville, ON L6J 1M4","L6J1M4","Oakville","ON","6250000","4","3","","","1.0053","acres","https://zillow.com/homedetails/2055-Lakeshore-Rd-E-Oakville-ON-L6J-1M4/348506379_zpid/","43.471066","-79.64366","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/61f5a675d5acb8cbf3a0372d03c0d9b5-p_e.jpg"
"2443 Millstone Dr, Oakville, ON L6M 0H6","L6M0H6","Oakville","ON","1599000","4","3","","","2995.2","sqft","https://zillow.com/homedetails/2443-Millstone-Dr-Oakville-ON-L6M-0H6/2082470923_zpid/","43.43969","-79.77126","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d0eb00da5437ce8188d1a996c4bdcfc7-p_e.jpg"
"2196 Grand Ravine Dr, Oakville, ON L6H 6B1","L6H6B1","Oakville","ON","1975000","4","3","3147","627.58","5408.6711","sqft","https://zillow.com/homedetails/2196-Grand-Ravine-Dr-Oakville-ON-L6H-6B1/448296572_zpid/","43.472034","-79.71694","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d3393a6a4b241e7663653ef01f627109-p_e.jpg"
"548 Swann Dr, Oakville, ON L6L 3X1","L6L3X1","Oakville","ON","1450000","3","1","","","7652.6008","sqft","https://zillow.com/homedetails/548-Swann-Dr-Oakville-ON-L6L-3X1/2063911915_zpid/","43.415825","-79.715515","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d94433ef6e6d63b905e250b35e3ec8ee-p_e.jpg"
"1334 Devon Rd, Oakville, ON L6J 2M1","L6J2M1","Oakville","ON","2990000","5","4","","","0.2835797245179063","acres","https://zillow.com/homedetails/1334-Devon-Rd-Oakville-ON-L6J-2M1/444695037_zpid/","43.469814","-79.65822","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/18eb08d40fcc9efdddfbd89e9efc4e7d-p_e.jpg"
"2098 Constance Dr, Oakville, ON L6J 5X6","L6J5X6","Oakville","ON","1990000","4","3","","","0.144","sqft","https://zillow.com/homedetails/2098-Constance-Dr-Oakville-ON-L6J-5X6/448816504_zpid/","43.481033","-79.65342","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/eda769e13355bd25c62bdd6eb55d9427-p_e.jpg"
"2077 Frontier Dr, Oakville, ON L6M 3V5","L6M3V5","Oakville","ON","1328888","3","3","","","3516.0209","sqft","https://zillow.com/homedetails/2077-Frontier-Dr-Oakville-ON-L6M-3V5/443189126_zpid/","43.445683","-79.73606","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b25f64c7112ffcf1a0d133da856cf9dc-p_e.jpg"
"63 Carnegie Dr, Oakville, ON L6H 0V9","L6H0V9","Oakville","ON","2086000","4","4","","","3433.0872","sqft","https://zillow.com/homedetails/63-Carnegie-Dr-Oakville-ON-L6H-0V9/448707339_zpid/","43.487545","-79.736465","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/551e82927e30403168acc16bfda1cd13-p_e.jpg"
"2595 Blackcombe Cres, Oakville, ON L6H 6L5","L6H6L5","Oakville","ON","1248800","4","3","","","4259.4124","sqft","https://zillow.com/homedetails/2595-Blackcombe-Cres-Oakville-ON-L6H-6L5/449039249_zpid/","43.472687","-79.73536","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f26d901aae7a34092bdf214a9f308211-p_e.jpg"
"1200 Bronte Rd, Oakville, ON L6M 4G4","L6M4G4","Oakville","ON","3099000","5","5","","","0.84","sqft","https://zillow.com/homedetails/1200-Bronte-Rd-Oakville-ON-L6M-4G4/440309815_zpid/","43.414433","-79.74733","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a0274b077469b8e645c8de327dbc395c-p_e.jpg"
"1321 Monks Pass, Oakville, ON L6M 1K6","L6M1K6","Oakville","ON","2388000","5","4","","","6210.4749","sqft","https://zillow.com/homedetails/1321-Monks-Pass-Oakville-ON-L6M-1K6/2057096357_zpid/","43.4458","-79.722984","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/30e3a39cc5a1938eabea981a5b31333f-p_e.jpg"
"396 River Side Dr, Oakville, ON L6K 3N7","L6K3N7","Oakville","ON","2699000","6","6","2489","1084.37","9559.8","sqft","https://zillow.com/homedetails/396-River-Side-Dr-Oakville-ON-L6K-3N7/2084584880_zpid/","43.451126","-79.68099","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/41c01564c05b7af764b6cebb1d937ab2-p_e.jpg"
"430 Reynolds St, Oakville, ON L6J 3M4","L6J3M4","Oakville","ON","2798000","5","5","","","5000","sqft","https://zillow.com/homedetails/430-Reynolds-St-Oakville-ON-L6J-3M4/2057875621_zpid/","43.454994","-79.67815","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d64e75563111c54451a041ab21175ce6-p_e.jpg"
"2450 Old Bronte Rd #241, Oakville, ON L6M 5P6","L6M5P6","Oakville","ON","470000","1","1","529","888.47","","","https://zillow.com/homedetails/2450-Old-Bronte-Rd-241-Oakville-ON-L6M-5P6/448832540_zpid/","43.433647","-79.7745","CONDO","","","https://photos.zillowstatic.com/fp/368e504a9be8da7ac9fb35fd487dde77-p_e.jpg"
"3066 8th Line, Oakville, ON L6H 0S6","L6H0S6","Oakville","ON","1209800","4","3","","","2227.374","sqft","https://zillow.com/homedetails/3066-8th-Line-Oakville-ON-L6H-0S6/2071887319_zpid/","43.495373","-79.715775","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/d1a6ca1364a6b468d40367a394f39495-p_e.jpg"
"3183 Daniel Way, Oakville, ON L6H 0V7","L6H0V7","Oakville","ON","2588800","5","6","","","3863.902","sqft","https://zillow.com/homedetails/3183-Daniel-Way-Oakville-ON-L6H-0V7/446949956_zpid/","43.485027","-79.73437","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/487e9cddf6a90418feebdcdbe2db0ef8-p_e.jpg"
"3106 Cardross Ct, Oakville, ON L6M 0A1","L6M0A1","Oakville","ON","1799900","4","4","","","2722.0135","sqft","https://zillow.com/homedetails/3106-Cardross-Ct-Oakville-ON-L6M-0A1/440334127_zpid/","43.430286","-79.77718","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4e980fd77ca275af166ee7ce3af7a2ba-p_e.jpg"
"1489 Jasmine Cres, Oakville, ON L6H 3H2","L6H3H2","Oakville","ON","2049000","5","5","","","7350","sqft","https://zillow.com/homedetails/1489-Jasmine-Cres-Oakville-ON-L6H-3H2/446858573_zpid/","43.479492","-79.69449","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/88f5d38aa7cd1a97555afea714e7e9bc-p_e.jpg"
"2076 Pelee Blvd, Oakville, ON L6H 5N8","L6H5N8","Oakville","ON","1498500","3","3","","","6122.4758","sqft","https://zillow.com/homedetails/2076-Pelee-Blvd-Oakville-ON-L6H-5N8/448379462_zpid/","43.47097","-79.71097","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7037bac2f463860662eaff127d490549-p_e.jpg"
"1554 Venetia Dr, Oakville, ON L6L 1K7","L6L1K7","Oakville","ON","1999000","4","3","1399","1428.88","","","https://zillow.com/homedetails/1554-Venetia-Dr-Oakville-ON-L6L-1K7/447241184_zpid/","43.406116","-79.69675","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/ff8f292f48d84fd5f7ea9ac8f7ec6824-p_e.jpg"
"2199 Lillykin St #17, Oakville, ON L6H 0X6","L6H0X6","Oakville","ON","724900","2","3","","","","","https://zillow.com/homedetails/2199-Lillykin-St-17-Oakville-ON-L6H-0X6/443800789_zpid/","43.47945","-79.70972","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/f3bc8e05851b0de48489830795a07cea-p_e.jpg"
"55 Speers Rd #1405, Oakville, ON L6K 0H9","L6K0H9","Oakville","ON","679900","2","1","790","860.63","","","https://zillow.com/homedetails/55-Speers-Rd-1405-Oakville-ON-L6K-0H9/344032288_zpid/","43.447487","-79.68683","CONDO","","","https://photos.zillowstatic.com/fp/6257a6cc0821115dc43face68711a4c2-p_e.jpg"
"102 Bronte Rd #315, Oakville, ON L6L 6J5","L6L6J5","Oakville","ON","849900","2","2","1284","661.92","","","https://zillow.com/homedetails/102-Bronte-Rd-315-Oakville-ON-L6L-6J5/2063763708_zpid/","43.393986","-79.71161","CONDO","","","https://photos.zillowstatic.com/fp/0b6917bcd40193dd3c6f21344b4f3180-p_e.jpg"
"1359 White Oaks Blvd #103, Oakville, ON L6H 2R8","L6H2R8","Oakville","ON","799900","3","2","","","","","https://zillow.com/homedetails/1359-White-Oaks-Blvd-103-Oakville-ON-L6H-2R8/2068121573_zpid/","43.471817","-79.69363","APARTMENT","","","https://photos.zillowstatic.com/fp/ec39ef1b9488697d009f81068875b30d-p_e.jpg"
"3456 Rebecca St, Oakville, ON L6L 6X9","L6L6X9","Oakville","ON","1949900","4","5","3086","631.85","4026.1715","sqft","https://zillow.com/homedetails/3456-Rebecca-St-Oakville-ON-L6L-6X9/2053648882_zpid/","43.383907","-79.73529","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e04dc4d1377f080c72d13685c7d7cca9-p_e.jpg"
"269 Georgian Dr #101, Oakville, ON L6H 0L1","L6H0L1","Oakville","ON","729000","2","2","","","","","https://zillow.com/homedetails/269-Georgian-Dr-101-Oakville-ON-L6H-0L1/2070301179_zpid/","43.481323","-79.715675","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/c25894ca5c45e0f8038daab7de4eae04-p_e.jpg"
"2504 Appalachain Dr, Oakville, ON L6M 4S3","L6M4S3","Oakville","ON","1099990","3","3","","","2005.0361","sqft","https://zillow.com/homedetails/2504-Appalachain-Dr-Oakville-ON-L6M-4S3/2056122359_zpid/","43.427624","-79.76189","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/1112527aaa96198f888a044d35d766e6-p_e.jpg"
"2380 Bridge Rd, Oakville, ON L6L 2G6","L6L2G6","Oakville","ON","1439000","5","2","1225","1174.69","7468","sqft","https://zillow.com/homedetails/2380-Bridge-Rd-Oakville-ON-L6L-2G6/2072184710_zpid/","43.404045","-79.723595","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/652b0bda08e1101e562d133f3d63d668-p_e.jpg"
"250 Jones St, Oakville, ON L6L 3G4","L6L3G4","Oakville","ON","3799999","5","5","","","7254","sqft","https://zillow.com/homedetails/250-Jones-St-Oakville-ON-L6L-3G4/2077069495_zpid/","43.398888","-79.715996","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7bdef1796fcaad3284fc06fe2c99261d-p_e.jpg"
"2223 Whistling Springs Cres, Oakville, ON L6M 5G5","L6M5G5","Oakville","ON","1599000","4","4","2667","599.55","5170.1471","sqft","https://zillow.com/homedetails/2223-Whistling-Springs-Cres-Oakville-ON-L6M-5G5/2063804370_zpid/","43.44606","-79.76055","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8f97af45a90c4eeb42b50785da9078eb-p_e.jpg"
"222 Magnolia Cres, Oakville, ON L6M 0Z8","L6M0Z8","Oakville","ON","2379900","6","5","","","4058","sqft","https://zillow.com/homedetails/222-Magnolia-Cres-Oakville-ON-L6M-0Z8/449391343_zpid/","43.477306","-79.74118","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/cfe51ffb2fb2a70030125e6b1fd09ad6-p_e.jpg"
"2303 Saw Whet Blvd, Oakville, ON L6M 5M9","L6M5M9","Oakville","ON","2988000","4","5","","","5400","sqft","https://zillow.com/homedetails/2303-Saw-Whet-Blvd-Oakville-ON-L6M-5M9/448175551_zpid/","43.421196","-79.74437","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1a69548127964ba7b05ecfd77c9e32d6-p_e.jpg"
"2437 Old Brompton Way, Oakville, ON L6M 0J6","L6M0J6","Oakville","ON","1199900","3","3","1965","610.64","2186.1","sqft","https://zillow.com/homedetails/2437-Old-Brompton-Way-Oakville-ON-L6M-0J6/2063766807_zpid/","43.43373","-79.77028","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7c6312e8131231d688d1284faaaab61d-p_e.jpg"
"1852 Pilgrims Way, Oakville, ON L6M 1X1","L6M1X1","Oakville","ON","1829000","6","3","2684","681.45","6675.2361","sqft","https://zillow.com/homedetails/1852-Pilgrims-Way-Oakville-ON-L6M-1X1/448382694_zpid/","43.44227","-79.7318","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8e211491fd786115e09d842b516f7e83-p_e.jpg"
"1387 Ferncrest Rd, Oakville, ON L6H 7W2","L6H7W2","Oakville","ON","2849999","6","6","","","6440.7559","sqft","https://zillow.com/homedetails/1387-Ferncrest-Rd-Oakville-ON-L6H-7W2/371821190_zpid/","43.50329","-79.69946","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7447c818edf8b9caa900b1622bcf8f91-p_e.jpg"
"3060 Eberly Woods Dr, Oakville, ON L6M 0T5","L6M0T5","Oakville","ON","1198000","4","4","","","1208.5052","sqft","https://zillow.com/homedetails/3060-Eberly-Woods-Dr-Oakville-ON-L6M-0T5/2085221666_zpid/","43.476135","-79.736046","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/9dda37ef65ed97eb2cf2379161d28386-p_e.jpg"
"441 Valley Dr, Oakville, ON L6L 4L5","L6L4L5","Oakville","ON","1499900","3","2","1066","1407.04","7936","sqft","https://zillow.com/homedetails/441-Valley-Dr-Oakville-ON-L6L-4L5/449564755_zpid/","43.420483","-79.704094","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/38b220b6e5dc12d3508030c5438f0373-p_e.jpg"
"282 Tudor Ave, Oakville, ON L6K 0G9","L6K0G9","Oakville","ON","3699000","5","6","","","6242.2164","sqft","https://zillow.com/homedetails/282-Tudor-Ave-Oakville-ON-L6K-0G9/443824009_zpid/","43.43604","-79.68341","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/29cedea1db726c8eaa8e3ddb0b7cb37e-p_e.jpg"
"2110 Marine Dr #3, Oakville, ON L6L 1B7","L6L1B7","Oakville","ON","1595000","3","4","","","","","https://zillow.com/homedetails/2110-Marine-Dr-3-Oakville-ON-L6L-1B7/2071890079_zpid/","43.4007","-79.7","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/b396e7c069b78e2d39323f64f72587d7-p_e.jpg"
"3104 Cardross Ct, Oakville, ON L6M 0A1","L6M0A1","Oakville","ON","1640000","3","4","","","2723","sqft","https://zillow.com/homedetails/3104-Cardross-Ct-Oakville-ON-L6M-0A1/2063752939_zpid/","43.43032","-79.77709","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/56bb59ff705961c444ae8548485f334d-p_e.jpg"
"425 Canterbury Cres, Oakville, ON L6J 5K8","L6J5K8","Oakville","ON","1575000","3","2","","","6000","sqft","https://zillow.com/homedetails/425-Canterbury-Cres-Oakville-ON-L6J-5K8/448641015_zpid/","43.482677","-79.649956","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4f4ad6deb3f8e162c1bca6894e0707c9-p_e.jpg"
"377 Tudor Ave, Oakville, ON L6K 0G8","L6K0G8","Oakville","ON","2778900","5","6","3605","770.85","4520.5879","sqft","https://zillow.com/homedetails/377-Tudor-Ave-Oakville-ON-L6K-0G8/352416087_zpid/","43.4385","-79.68537","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/ee70639adf1adece546f69cb5bad2bb5-p_e.jpg"
"2614 Dashwood Dr #29, Oakville, ON L6M 0K5","L6M0K5","Oakville","ON","829999","2","3","","","","","https://zillow.com/homedetails/2614-Dashwood-Dr-29-Oakville-ON-L6M-0K5/2083560753_zpid/","43.45291","-79.75661","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/06f50d8371d6e7b3dd852df176c9fe82-p_e.jpg"
"114 Waterview Cmn, Oakville, ON L6L 0E7","L6L0E7","Oakville","ON","2375000","4","5","2782","853.7","3894.8949","sqft","https://zillow.com/homedetails/114-Waterview-Cmn-Oakville-ON-L6L-0E7/448633991_zpid/","43.390373","-79.71579","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/ede8b1d4c458ebc88e0f51433597864d-p_e.jpg"
"1225 Old Post Dr, Oakville, ON L6M 1A5","L6M1A5","Oakville","ON","2349900","5","4","","","6133.3344","sqft","https://zillow.com/homedetails/1225-Old-Post-Dr-Oakville-ON-L6M-1A5/2064283833_zpid/","43.442776","-79.718506","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/88dd5cf4b33b13ed9992840d5a7b394d-p_e.jpg"
"288 Reynolds St #12, Oakville, ON L6J 3L4","L6J3L4","Oakville","ON","495000","2","1","866","571.59","","","https://zillow.com/homedetails/288-Reynolds-St-12-Oakville-ON-L6J-3L4/444151484_zpid/","43.452026","-79.672806","CONDO","","","https://photos.zillowstatic.com/fp/5de596b3031f84c57f623a50e563f19f-p_e.jpg"
"1459 Durham St, Oakville, ON L6J 2P4","L6J2P4","Oakville","ON","3149000","4","5","3364","936.09","10710","sqft","https://zillow.com/homedetails/1459-Durham-St-Oakville-ON-L6J-2P4/2072478649_zpid/","43.473717","-79.6564","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8becb3ab4666976d411f248e485d5a8d-p_e.jpg"
"1184 Rushbrooke Dr, Oakville, ON L6M 1H7","L6M1H7","Oakville","ON","2550000","4","3","","","6550","sqft","https://zillow.com/homedetails/1184-Rushbrooke-Dr-Oakville-ON-L6M-1H7/446697394_zpid/","43.43791","-79.721664","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bd9cb68c50d0c123ee58859d2a803268-p_e.jpg"
"393 Burloak Dr, Oakville, ON L6L 6W8","L6L6W8","Oakville","ON","1798000","4","4","","","4026.1715","sqft","https://zillow.com/homedetails/393-Burloak-Dr-Oakville-ON-L6L-6W8/2060872643_zpid/","43.37955","-79.73457","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/d0b89820be46e1b1b976aa35839b769c-p_e.jpg"
"2331 Millstone Dr, Oakville, ON L6M 0H1","L6M0H1","Oakville","ON","1999000","4","3","","","3806.06","sqft","https://zillow.com/homedetails/2331-Millstone-Dr-Oakville-ON-L6M-0H1/2086905760_zpid/","43.4395","-79.76911","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/43eac8a52b9f5c9ccb0b9b4b769066fb-p_e.jpg"
"15 Hays Blvd #10, Oakville, ON L6H 0H8","L6H0H8","Oakville","ON","725000","2","2","995","728.64","","","https://zillow.com/homedetails/15-Hays-Blvd-10-Oakville-ON-L6H-0H8/447297799_zpid/","43.478188","-79.726524","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/deb0a1c74da3c30028020a26e4fd5b94-p_e.jpg"
"2344 Devon Rd, Oakville, ON L6J 5R5","L6J5R5","Oakville","ON","1680000","5","4","","","5088.128","sqft","https://zillow.com/homedetails/2344-Devon-Rd-Oakville-ON-L6J-5R5/444705071_zpid/","43.48124","-79.63476","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/c5e526fd8628df7e1e861c5dcd078646-p_e.jpg"
